order_time,original_product_id,age,price,age_range,prefecture,area,tab,big_category,middle_category,color,favorite,review
2013/03/16 0:00:00,133512,24,2171,20歳-24歳,群馬県,関東,不明,,,61(061),288,3.66
2015/05/29 0:00:00,751961,22,2578,20歳-24歳,静岡県,中部,レディース,シューズ,サンダル,ブラック,5519,3.19
2016/02/14 0:00:00,850395,41,3243,40歳-44歳,岡山県,中国,メンズ,アウター,ハーフコート,L,433,4
2015/03/31 0:00:00,418835,36,899,35歳-39歳,千葉県,関東,キッズ,パンツ,レギンス,110,11883,4.32
2016/09/06 0:00:00,809159,24,463,20歳-24歳,,,レディース,シューズ,ムートンブーツ,LL(003),22354,4.61
2014/07/01 0:00:00,389171,21,700,20歳-24歳,岐阜県,中部,レディース,アクセサリー,ピアス,選択,214,4.2
2015/04/04 0:00:00,536970,43,680,40歳-44歳,群馬県,関東,不明,,,CCブラックゴールド,149,4.5
2016/11/12 0:00:00,839625,45,1243,45歳-49歳,福岡県,九州,レディース,パンツ,パンツ全般,九分丈,36691,3.62
2016/06/15 0:00:00,1130590,27,2048,25歳-29歳,東京都,関東,レディース,インナー,ブラ&ショーツセット,,175,1
2017/01/04 0:00:00,294299,32,1580,30歳-34歳,兵庫県,近畿,レディース,シューズ,パンプス,レオパード,94666,3.99
2014/04/16 0:00:00,335277,24,2648,20歳-24歳,千葉県,関東,レディース,ワンピース・ドレス,ワンピース,レッド,1739,3.24
2013/03/21 0:00:00,196289,20,934,20歳-24歳,青森県,東北,不明,,,4.レオパード,136,3.75
2016/01/17 0:00:00,916672,35,1500,35歳-39歳,岐阜県,中部,レディース,パンツ,オールインワン,カーキ,370,2
2017/01/08 0:00:00,1318723,42,3990,40歳-44歳,宮城県,東北,レディース,その他,その他,杢グレー,112,5
2015/09/24 0:00:00,634933,21,6036,20歳-24歳,東京都,関東,レディース,トップス,ブラウス,F,157,3
2016/02/19 0:00:00,415796,27,999,25歳-29歳,山形県,東北,レディース,トップス,ブラウス,ブラック,951,3.28
2016/10/23 0:00:00,1352520,22,4990,20歳-24歳,長野県,中部,レディース,アクセサリー,その他アクセサリー,FREE,333,0
2015/08/10 0:00:00,663525,31,1394,30歳-34歳,東京都,関東,レディース,トップス,カーディガン,F,41267,3.83
2015/10/05 0:00:00,835904,27,2460,25歳-29歳,岩手県,東北,レディース,トップス,シャツ,ブラック,1476,3.6
2015/12/03 0:00:00,688387,30,898,30歳-34歳,神奈川県,関東,レディース,インナー,ブラ&ショーツセット,フリーサイズ,5924,3.48
2013/12/19 0:00:00,389074,39,1280,35歳-39歳,神奈川県,関東,レディース,インナー,レギンス・スパッツ,FREE,38,3.5
2016/03/19 0:00:00,970970,44,291,40歳-44歳,大阪府,近畿,レディース,水着,その他水着,,692,4.75
2012/08/15 0:00:00,113946,30,1220,30歳-34歳,徳島県,四国,レディース,シューズ,ムートンブーツ,L,775,4.26
2013/10/24 0:00:00,330510,24,6600,20歳-24歳,福島県,東北,レディース,バッグ,その他バッグ,BLACK,1411,4.59
2015/03/28 0:00:00,641055,22,4600,20歳-24歳,茨城県,関東,レディース,バッグ,トートバッグ,,1978,4.75
2015/07/18 0:00:00,781630,26,880,25歳-29歳,神奈川県,関東,レディース,シューズ,パンプス,レッド,325,4.5
2015/07/05 0:00:00,738603,20,1000,20歳-24歳,神奈川県,関東,レディース,スカート,ミニスカート,S,636,3.33
2013/12/27 0:00:00,391425,21,3610,20歳-24歳,熊本県,九州,レディース,トップス,ニット・セーター,BLK,33,0
2016/01/27 0:00:00,267498,51,2290,50歳-54歳,東京都,関東,レディース,水着,タンキニ,ライトブルー,94,3
2015/07/14 0:00:00,740727,23,760,20歳-24歳,大分県,九州,レディース,インナー,シリコンブラ,ヌード（肌色）,31828,3.64
2014/03/29 0:00:00,142278,22,2096,20歳-24歳,福岡県,九州,レディース,ワンピース・ドレス,ベアワンピース,ブルー,3315,3.09
2012/09/21 0:00:00,119066,25,2848,25歳-29歳,山梨県,中部,レディース,シューズ,パンプス,M(001),144,3.66
2017/01/30 0:00:00,1363036,34,99,30歳-34歳,東京都,関東,レディース,小物,スマートフォン・タブレット関連グッズ,スカイブルー,16426,3.15
2013/11/08 0:00:00,341852,25,2362,25歳-29歳,福岡県,九州,レディース,ワンピース・ドレス,ワンピース,【Fサイズ】,2707,3.41
2013/04/11 0:00:00,110306,22,839,20歳-24歳,群馬県,関東,不明,,,-,113,2
2016/09/29 0:00:00,1227922,33,1499,30歳-34歳,神奈川県,関東,レディース,インナー,ブラ&ショーツセット,ホワイト,6315,3.08
2015/08/28 0:00:00,499273,25,1852,25歳-29歳,福島県,東北,レディース,シューズ,パンプス,【38】<br>(23.5〜24.0cm),71115,4.03
2013/11/08 0:00:00,327967,41,2520,40歳-44歳,宮城県,東北,レディース,トップス,カットソー,クロ,10,0
2013/05/21 0:00:00,231252,29,1886,25歳-29歳,埼玉県,関東,レディース,スカート,ミニスカート,M,253,3.71
2015/07/28 0:00:00,780957,19,176,15歳-19歳,山形県,東北,レディース,アクセサリー,その他アクセサリー,F,1971,4.2
2013/11/24 0:00:00,366339,31,3039,30歳-34歳,岩手県,東北,レディース,アウター,ハーフコート,XXL,1012,2.3
2014/08/06 0:00:00,507432,36,1750,35歳-39歳,静岡県,中部,レディース,ワンピース・ドレス,マキシワンピ,,11,2
2012/09/30 0:00:00,120609,34,1410,30歳-34歳,神奈川県,関東,レディース,ワンピース・ドレス,ワンピース,,141,0
2013/07/27 0:00:00,138601,26,953,25歳-29歳,埼玉県,関東,レディース,インナー,その他インナー,,1884,3.57
2015/04/10 0:00:00,490513,27,399,25歳-29歳,熊本県,九州,レディース,シューズ,サンダル,ローズ,25387,3.94
2016/11/01 0:00:00,1337960,37,2890,35歳-39歳,茨城県,関東,レディース,パンツ,デニム,ブルー,1357,4.5
2014/01/29 0:00:00,418624,23,2839,20歳-24歳,愛知県,中部,レディース,シューズ,パンプス,M,736,4.07
2015/09/22 0:00:00,764043,22,950,20歳-24歳,長崎県,九州,レディース,アクセサリー,時計,ブラック,13900,4.05
2015/12/27 0:00:00,865042,24,1000,20歳-24歳,千葉県,関東,レディース,アクセサリー,ネックレス,ワンサイズ,722,3.69
2013/09/11 0:00:00,274414,25,3000,25歳-29歳,広島県,中国,不明,,,F,120,4
2015/01/09 0:00:00,580440,25,2735,25歳-29歳,神奈川県,関東,メンズ,トップス,ニット・セーター,ブラック<br>ミックス,249,4.12
2013/08/04 0:00:00,273436,28,1900,25歳-29歳,山口県,中国,不明,,,S,149,3.25
2016/12/08 0:00:00,1319623,18,1990,15歳-19歳,奈良県,近畿,レディース,トップス,パーカ,サックス,52,0
2013/01/09 0:00:00,132441,47,2362,45歳-49歳,静岡県,中部,不明,,,M,0,0
2016/07/24 0:00:00,1135742,20,1834,20歳-24歳,石川県,中部,レディース,トップス,ニット・セーター,FREE,5717,4.42
2014/09/17 0:00:00,498704,46,723,45歳-49歳,青森県,東北,レディース,アクセサリー,リング,5号,342,3.55
2016/04/19 0:00:00,965257,33,999,30歳-34歳,北海道,北海道,レディース,トップス,Ｔシャツ,B-ブラック,2850,3.82
2012/12/09 0:00:00,126829,34,2839,30歳-34歳,愛知県,中部,レディース,ワンピース・ドレス,ドレス,,31,0
2014/06/05 0:00:00,406727,24,3180,20歳-24歳,東京都,関東,レディース,水着,ビキニ,ピンク,9724,4.48
2013/06/21 0:00:00,193404,24,1800,20歳-24歳,埼玉県,関東,不明,,,シルバー,8,0
2015/11/14 0:00:00,861677,24,1575,20歳-24歳,岐阜県,中部,レディース,トップス,カットソー,◆フリー,2259,3.11
2016/07/30 0:00:00,706148,21,1565,20歳-24歳,兵庫県,近畿,レディース,スカート,ロングスカート,ロング,23374,4.3
2013/08/17 0:00:00,215053,22,1814,20歳-24歳,大阪府,近畿,レディース,バッグ,その他バッグ,,626,4.31
2016/03/02 0:00:00,941563,17,2900,15歳-19歳,大分県,九州,レディース,財布,長財布,F,587,4
2015/05/23 0:00:00,741835,29,1224,25歳-29歳,千葉県,関東,レディース,トップス,Ｔシャツ,M(001),3406,4.37
2016/10/16 0:00:00,1268796,29,356,25歳-29歳,東京都,関東,レディース,小物,サングラス,ブルー,9272,4.13
2016/11/11 0:00:00,1341372,33,1525,30歳-34歳,山形県,東北,キッズ,トップス,チュニック,グレー,293,4.5
2015/11/02 0:00:00,717623,23,1060,20歳-24歳,愛知県,中部,レディース,インナー,ブラ&ショーツセット,3.ピンク,1746,3.8
2016/03/13 0:00:00,926300,28,969,25歳-29歳,茨城県,関東,レディース,アクセサリー,ネックレス,おひつじ座,1545,4.61
2013/03/11 0:00:00,186534,22,934,20歳-24歳,宮城県,東北,不明,,,L,208,2.71
2015/12/13 0:00:00,227808,35,1706,35歳-39歳,東京都,関東,レディース,パンツ,パンツ全般,Mサイズ,30137,4.08
2014/05/29 0:00:00,497700,18,1711,15歳-19歳,神奈川県,関東,レディース,小物,スマホケース,フリー,536,3.5
2015/09/08 0:00:00,793321,27,4990,25歳-29歳,石川県,中部,レディース,ワンピース・ドレス,ドレス,ライトブルー,185,0
2012/12/21 0:00:00,114113,47,934,45歳-49歳,,,不明,,,L,150,5
2013/12/08 0:00:00,241254,22,1886,20歳-24歳,埼玉県,関東,メンズ,パンツ,スキニーパンツ,ブラック,3737,4.04
2014/05/04 0:00:00,134610,37,836,35歳-39歳,福島県,東北,不明,,,L(002),1808,4.34
2016/04/24 0:00:00,431012,40,1280,40歳-44歳,静岡県,中部,不明,,,フリー,13723,3.75
2016/12/06 0:00:00,1395147,不明,2092,不明,,,レディース,シューズ,パンプス,グレー,1757,3.9
2016/02/19 0:00:00,415020,21,943,20歳-24歳,宮城県,東北,レディース,カラーコンタクト,1ヶ月タイプ,度数:-6.50,1088,4.56
2014/02/04 0:00:00,273801,22,2750,20歳-24歳,静岡県,中部,レディース,パンツ,ショートパンツ,M,15,0
2016/02/23 0:00:00,777821,39,1741,35歳-39歳,北海道,北海道,レディース,トップス,ブラウス,L,6021,3.29
2013/12/19 0:00:00,365014,29,2200,25歳-29歳,福岡県,九州,不明,,,M,184,5
2016/05/17 0:00:00,1122574,47,999,45歳-49歳,岐阜県,中部,レディース,帽子,帽子全般,フリー,17487,4.31
2013/09/03 0:00:00,115355,19,1696,15歳-19歳,広島県,中国,レディース,シューズ,ムートンブーツ,L,7753,4.15
2015/10/06 0:00:00,595667,33,2315,30歳-34歳,神奈川県,関東,レディース,小物,スマホケース,ブラック,1076,2.57
2016/03/01 0:00:00,638862,26,1658,25歳-29歳,北海道,北海道,レディース,パンツ,パンツ全般,Lサイズ,115398,4.06
2017/01/08 0:00:00,1403531,22,3600,20歳-24歳,愛知県,中部,レディース,トップス,チュニック,ブラック,155,5
2016/10/30 0:00:00,1340756,20,3147,20歳-24歳,東京都,関東,メンズ,アウター,ミリタリージャケット,L,166,0
2015/10/18 0:00:00,826077,22,3075,20歳-24歳,大阪府,近畿,レディース,トップス,ニット・セーター,グレー,649,2.33
2013/11/23 0:00:00,205635,47,943,45歳-49歳,岐阜県,中部,レディース,トップス,Ｔシャツ,Mサイズ,23315,4.07
2016/08/30 0:00:00,751920,30,1780,30歳-34歳,群馬県,関東,レディース,シューズ,ウェッジソール,ブラック,71664,3.54
2015/07/21 0:00:00,782006,37,1287,35歳-39歳,沖縄県,九州,レディース,ワンピース・ドレス,ワンピース,ブラック,168,1.6
2013/11/28 0:00:00,345256,28,1000,25歳-29歳,香川県,四国,レディース,アクセサリー,リング,11号,4720,4.22
2016/12/09 0:00:00,1097503,36,755,35歳-39歳,大阪府,近畿,キッズ,キッズ,キッズ小物・雑貨,F,1123,4.66
2016/11/08 0:00:00,1265278,21,1759,20歳-24歳,神奈川県,関東,レディース,トップス,ニット・セーター,ワンサイズ,15497,3.1
2016/08/24 0:00:00,1262065,20,3232,20歳-24歳,京都府,近畿,レディース,バッグ,トートバッグ,F,1360,4.5
2016/09/18 0:00:00,599222,24,1000,20歳-24歳,大阪府,近畿,レディース,パンツ,レギンス,M,42494,4.14
2016/07/06 0:00:00,1129890,41,900,40歳-44歳,愛知県,中部,レディース,帽子,帽子全般,ホワイト,16218,3.96
2013/06/02 0:00:00,214894,24,743,20歳-24歳,茨城県,関東,レディース,アクセサリー,ネックレス,F,32,4
2013/09/25 0:00:00,272373,22,2267,20歳-24歳,埼玉県,関東,レディース,シューズ,パンプス,レッド,5757,3.91
2016/12/11 0:00:00,1322008,38,700,35歳-39歳,福岡県,九州,キッズ,パンツ,パンツ全般,ボルドー,408,4.38
2016/02/16 0:00:00,596790,44,1164,40歳-44歳,宮城県,東北,レディース,トップス,Ｔシャツ,長袖Ｌ,6015,3.47
2016/09/04 0:00:00,851927,22,2250,20歳-24歳,福岡県,九州,メンズ,アウター,ハーフコート,M,39,5
2014/12/08 0:00:00,500919,33,979,30歳-34歳,埼玉県,関東,レディース,トップス,Ｔシャツ,,1936,3.66
2016/07/07 0:00:00,1045128,20,3018,20歳-24歳,岡山県,中国,レディース,水着,ビキニ,L(9号),6522,4.55
2014/03/16 0:00:00,323602,30,1696,30歳-34歳,鹿児島県,九州,レディース,シューズ,パンプス,23cm(230),3593,4.24
2013/12/16 0:00:00,324686,27,2458,25歳-29歳,長野県,中部,レディース,トップス,カーディガン,ブルー,184,4.83
2016/04/10 0:00:00,823989,27,1991,25歳-29歳,埼玉県,関東,レディース,トップス,カーディガン,Mサイズ,31481,4.15
2013/10/20 0:00:00,312545,42,2839,40歳-44歳,大阪府,近畿,レディース,シューズ,ニーハイブーツ,M,614,4.03
2014/10/06 0:00:00,553642,21,1649,20歳-24歳,山口県,中国,レディース,トップス,Ｔシャツ,M(001),772,4.23
2016/11/26 0:00:00,691591,19,99,15歳-19歳,東京都,関東,レディース,小物,マフラー,アーガイルブラウン,1334,3.73
2016/01/03 0:00:00,687584,37,1480,35歳-39歳,神奈川県,関東,レディース,トップス,Ｔシャツ,オレンジ,4936,3.28
2015/05/22 0:00:00,721423,25,780,25歳-29歳,神奈川県,関東,レディース,トップス,チュニック,M(001),19077,4.02
2015/05/01 0:00:00,721026,29,1159,25歳-29歳,東京都,関東,レディース,トップス,チュニック,Mサイズ,428,4.63
2016/08/30 0:00:00,1266103,23,2784,20歳-24歳,山口県,中国,レディース,シューズ,パンプス,グレー,15396,3.41
2014/11/08 0:00:00,311848,31,1133,30歳-34歳,鹿児島県,九州,メンズ,トップス,Ｔシャツ,M,185,4.5
2014/11/08 0:00:00,546003,21,2000,20歳-24歳,岐阜県,中部,レディース,シューズ,パンプス,ブラック,20450,3.88
2016/04/19 0:00:00,722097,19,1470,15歳-19歳,大阪府,近畿,レディース,パンツ,ショートパンツ,ライトブルー,35166,3.76
2013/01/20 0:00:00,128079,42,2562,40歳-44歳,神奈川県,関東,レディース,シューズ,ニーハイブーツ,L(004),81,5
2014/05/18 0:00:00,323658,21,1080,20歳-24歳,埼玉県,関東,レディース,パンツ,スキニーパンツ,ホワイト,8227,3.62
2017/01/04 0:00:00,1133971,22,2449,20歳-24歳,京都府,近畿,レディース,パンツ,デニム,M(003),27088,3.82
2015/11/04 0:00:00,367854,33,1513,30歳-34歳,長崎県,九州,レディース,シューズ,パンプス,ブラック,50984,3.94
2015/04/26 0:00:00,720590,31,2610,30歳-34歳,宮城県,東北,レディース,ワンピース・ドレス,マキシワンピ,ブルー,1313,3.42
2014/03/29 0:00:00,272553,24,2042,20歳-24歳,新潟県,中部,レディース,アクセサリー,時計,ブラック,2437,2.96
2015/11/07 0:00:00,839359,23,1778,20歳-24歳,東京都,関東,レディース,シューズ,ムートンブーツ,ベージュ(予約販売),91845,4.03
2015/07/08 0:00:00,735857,39,1596,35歳-39歳,栃木県,関東,レディース,トップス,ノースリーブ,グレー,27867,4.23
2016/06/10 0:00:00,1116077,19,1763,15歳-19歳,東京都,関東,レディース,水着,ビキニ,ブラック,600,2.5
2015/03/15 0:00:00,665520,36,1620,35歳-39歳,兵庫県,近畿,レディース,トップス,チュニック,,53,5
2016/05/05 0:00:00,1067122,19,2227,15歳-19歳,兵庫県,近畿,レディース,シューズ,パンプス,35 (22.0cm〜22.5cm),623,2.66
2015/05/03 0:00:00,747888,38,2235,35歳-39歳,福島県,東北,レディース,トップス,Ｔシャツ,ブラック,1412,3.72
2013/06/12 0:00:00,218200,24,2320,20歳-24歳,福島県,東北,不明,,,D65,32,0
2015/05/06 0:00:00,486382,30,880,30歳-34歳,島根県,中国,レディース,スカート,ひざ丈スカート,フリー,90158,3.9
2013/09/06 0:00:00,189490,23,1027,20歳-24歳,東京都,関東,レディース,トップス,チュニック,M,2403,4.22
2016/08/02 0:00:00,1189671,39,2025,35歳-39歳,静岡県,中部,レディース,トップス,Ｔシャツ,l,590,4.75
2015/07/03 0:00:00,498754,30,667,30歳-34歳,大阪府,近畿,レディース,インナー,インナー全般,,10431,4.4
2015/09/16 0:00:00,752614,23,999,20歳-24歳,兵庫県,近畿,レディース,トップス,ブラウス,M,1947,4.1
2014/10/29 0:00:00,520947,20,1834,20歳-24歳,東京都,関東,メンズ,トップス,シャツ,3,13,0
2016/04/09 0:00:00,729728,37,1078,35歳-39歳,愛知県,中部,キッズ,パンツ,ショートパンツ,100,385,4.14
2015/12/15 0:00:00,809979,24,2454,20歳-24歳,神奈川県,関東,レディース,バッグ,ショルダーバッグ,ワンサイズ,54242,4.53
2012/09/18 0:00:00,120215,27,1505,25歳-29歳,静岡県,中部,不明,,,L,206,5
2017/01/12 0:00:00,523180,47,1420,45歳-49歳,福岡県,九州,レディース,トップス,カットソー,Vネック長袖【ノーマル】,5136,4
2014/03/07 0:00:00,343605,25,1267,25歳-29歳,静岡県,中部,レディース,トップス,カットソー,ホワイト,2414,3.15
2015/04/12 0:00:00,501556,33,1694,30歳-34歳,大阪府,近畿,レディース,トップス,カットソー,フリー,3744,3.69
2015/07/19 0:00:00,771495,19,1786,15歳-19歳,山口県,中国,レディース,水着,ビキニ,M(001),6653,4.56
2016/01/19 0:00:00,863604,31,3480,30歳-34歳,神奈川県,関東,レディース,バッグ,ショルダーバッグ,グレー,26988,3.74
2014/12/01 0:00:00,237960,28,2555,25歳-29歳,鳥取県,中国,メンズ,アウター,テーラードジャケット,L,53,0
2016/11/01 0:00:00,1121012,34,1490,30歳-34歳,愛知県,中部,レディース,ワンピース・ドレス,ワンピース,フリー,20670,3.91
2016/07/25 0:00:00,608259,51,1390,50歳-54歳,大阪府,近畿,レディース,ワンピース・ドレス,ワンピース,ワンサイズ,1340,3.91
2014/11/07 0:00:00,293208,28,1600,25歳-29歳,北海道,北海道,レディース,カラーコンタクト,1日タイプ,度数：-0.75,343,4.33
2012/08/31 0:00:00,24487,23,1886,20歳-24歳,福島県,東北,不明,,,ブラック,27,0
2016/06/22 0:00:00,961979,42,1125,40歳-44歳,広島県,中国,レディース,トップス,カットソー,M,4166,3.54
2016/05/27 0:00:00,932733,21,774,20歳-24歳,東京都,関東,レディース,小物,ベルト,FREE,8794,3.98
2016/10/17 0:00:00,752158,31,990,30歳-34歳,愛知県,中部,レディース,トップス,Ｔシャツ,グレー,36956,4.05
2012/09/04 0:00:00,115317,22,2839,20歳-24歳,千葉県,関東,不明,,,L,704,3.5
2017/01/03 0:00:00,724550,32,2484,30歳-34歳,長野県,中部,レディース,インナー,ブラ&ショーツセット,70D,14442,3.97
2017/01/09 0:00:00,1261234,25,1832,25歳-29歳,大阪府,近畿,レディース,パンツ,スキニーパンツ,ホワイト,3720,3.38
2013/07/26 0:00:00,256049,33,2458,30歳-34歳,静岡県,中部,レディース,バッグ,リュック,F,1819,4.12
2015/07/05 0:00:00,751920,29,2200,25歳-29歳,東京都,関東,レディース,シューズ,ウェッジソール,ブラック,71664,3.54
2015/06/26 0:00:00,462584,39,3280,35歳-39歳,東京都,関東,不明,,,フリー,6051,3.72
2014/06/25 0:00:00,515252,33,1800,30歳-34歳,東京都,関東,レディース,小物,ヘアバンド,BLACK,5,4.5
2015/12/22 0:00:00,720312,25,2400,25歳-29歳,岐阜県,中部,レディース,パンツ,ショートパンツ,ブルー,16220,4.31
2015/08/03 0:00:00,782039,33,980,30歳-34歳,東京都,関東,レディース,トップス,キャミソール,ブラック,6482,3.38
2017/01/08 0:00:00,1407756,48,3429,45歳-49歳,東京都,関東,レディース,アウター,ファーコート,M(003),1071,4.16
2016/11/02 0:00:00,1400881,19,576,15歳-19歳,岡山県,中国,レディース,小物,ストール,ネイビー,517,4.4
2012/10/28 0:00:00,119603,47,1896,45歳-49歳,神奈川県,関東,レディース,シューズ,ブーツ,S(002),1220,4
2015/04/11 0:00:00,497765,27,817,25歳-29歳,静岡県,中部,レディース,トップス,チュニック,,6574,3.4
2014/07/04 0:00:00,523224,35,1478,35歳-39歳,東京都,関東,レディース,トップス,カーディガン,FREE,486,3
2016/10/12 0:00:00,1270444,21,2224,20歳-24歳,大阪府,近畿,レディース,シューズ,パンプス,ブラック,35773,3.37
2012/12/25 0:00:00,123688,31,934,30歳-34歳,新潟県,中部,レディース,ワンピース・ドレス,ワンピース,Mサイズ,15,0
2014/03/29 0:00:00,139197,34,1999,30歳-34歳,東京都,関東,レディース,シューズ,レインブーツ,L(002),4051,4.27
2016/01/31 0:00:00,840451,25,1093,25歳-29歳,福島県,東北,レディース,インナー,ブラ&ショーツセット,2.ブラック,1868,4.54
2016/07/05 0:00:00,854839,22,2187,20歳-24歳,静岡県,中部,レディース,バッグ,ショルダーバッグ,ブラック,38443,3.93
2015/03/09 0:00:00,536754,33,598,30歳-34歳,静岡県,中部,レディース,バッグ,トートバッグ,レッド×オフホワイト,713,3.26
2014/12/04 0:00:00,633725,20,1782,20歳-24歳,長崎県,九州,レディース,小物,ストール,A,467,3.8
2014/03/30 0:00:00,385827,25,858,25歳-29歳,静岡県,中部,レディース,スカート,ミニスカート,ロイヤルブルー,18265,3.99
2014/11/28 0:00:00,234667,23,1290,20歳-24歳,岩手県,東北,レディース,トップス,ブラウス,ブラック,17767,3.2
2017/01/06 0:00:00,1428115,27,2980,25歳-29歳,神奈川県,関東,レディース,アウター,デニムジャケット,デニムブルー,6190,4.44
2014/09/03 0:00:00,543099,25,2730,25歳-29歳,東京都,関東,レディース,スカート,ロングスカート,ワンサイズ,1090,3.69
2016/06/01 0:00:00,770437,23,930,20歳-24歳,大阪府,近畿,レディース,トップス,Ｔシャツ,◆フリー,61418,4.42
2016/08/31 0:00:00,1195834,31,825,30歳-34歳,愛媛県,四国,キッズ,トップス,Ｔシャツ,100,214,0
2014/05/04 0:00:00,383595,27,1806,25歳-29歳,大阪府,近畿,レディース,トップス,Ｔシャツ,ブラック,3663,3.76
2013/04/18 0:00:00,142158,27,2839,25歳-29歳,兵庫県,近畿,レディース,トップス,タンクトップ,S〜M,5774,4.09
2016/06/06 0:00:00,974788,17,778,15歳-19歳,岡山県,中国,レディース,トップス,Ｔシャツ,F,783,4
2014/08/11 0:00:00,492182,24,2580,20歳-24歳,東京都,関東,レディース,シューズ,サンダル,ブラック,19495,3.67
2016/09/30 0:00:00,1259520,18,917,15歳-19歳,千葉県,関東,レディース,トップス,Ｔシャツ,M,8373,4.13
2015/02/10 0:00:00,640309,25,880,25歳-29歳,千葉県,関東,レディース,財布,長財布,ベージュ,138,2.66
2014/11/08 0:00:00,629935,28,5265,25歳-29歳,神奈川県,関東,不明,,,ネイビー,108,0
2015/07/16 0:00:00,770437,22,970,20歳-24歳,山梨県,中部,レディース,トップス,Ｔシャツ,◆フリー,61418,4.42
2016/04/16 0:00:00,601176,29,780,25歳-29歳,山形県,東北,レディース,インナー,ペチコート,25cm丈（パンツ）,945,4.33
2016/11/10 0:00:00,1396855,36,1178,35歳-39歳,青森県,東北,レディース,インナー,ブラ&ショーツセット,ブラック,948,4.66
2016/10/31 0:00:00,1276447,31,148,30歳-34歳,福岡県,九州,レディース,アクセサリー,ブレスレット・バングル,ゴールド,2450,3.25
2016/03/21 0:00:00,230779,19,1890,15歳-19歳,神奈川県,関東,レディース,パンツ,パンツ全般,LL(ロング丈)(003),113618,4.26
2016/11/16 0:00:00,817642,37,899,35歳-39歳,福岡県,九州,レディース,インナー,ブラ,70AB,27430,3.84
2016/08/17 0:00:00,1159511,30,1278,30歳-34歳,神奈川県,関東,レディース,トップス,カットソー,オレンジ,581,0
2013/11/27 0:00:00,324724,44,1772,40歳-44歳,福岡県,九州,レディース,トップス,パーカ,レッド,3070,3.03
2015/03/15 0:00:00,589327,32,2985,30歳-34歳,北海道,北海道,レディース,ワンピース・ドレス,ワンピース,S,6396,3.15
2016/04/03 0:00:00,917959,34,1658,30歳-34歳,愛媛県,四国,レディース,パンツ,パンツ全般,Sサイズ,21272,3.84
2016/08/07 0:00:00,619430,31,455,30歳-34歳,神奈川県,関東,レディース,インナー,シリコンブラ,B,34392,3.5
2014/05/20 0:00:00,333699,47,5620,45歳-49歳,京都府,近畿,レディース,シューズ,ショートブーツ,ダークブラウン,73,1
2016/11/17 0:00:00,1342550,27,2520,25歳-29歳,東京都,関東,レディース,ワンピース・ドレス,ワンピース,F,6027,4.42
2014/01/11 0:00:00,307663,16,2743,15歳-19歳,岡山県,中国,不明,,,ブラック,596,3.79
2016/06/13 0:00:00,1122467,18,1066,15歳-19歳,兵庫県,近畿,レディース,財布,財布全般,レッド,2597,3.16
2014/08/08 0:00:00,473805,19,1508,15歳-19歳,山梨県,中部,レディース,水着,その他水着,L(002),10080,4.23
2013/09/27 0:00:00,319325,25,2648,25歳-29歳,埼玉県,関東,レディース,トップス,ニット・セーター,M,542,4.66
2016/02/19 0:00:00,793277,33,1260,30歳-34歳,長崎県,九州,レディース,トップス,カーディガン,F,703,2
2015/12/20 0:00:00,802464,30,504,30歳-34歳,愛知県,中部,レディース,インナー,ショーツ,ネイビー,4960,4.57
2015/06/01 0:00:00,431792,21,2863,20歳-24歳,福岡県,九州,不明,,,ホワイトベルト,451,4
2015/07/05 0:00:00,629832,29,500,25歳-29歳,兵庫県,近畿,レディース,アウター,その他アウター,L,1332,1.37
2015/09/15 0:00:00,599277,29,1842,25歳-29歳,京都府,近畿,レディース,シューズ,スニーカー,24,14204,4.24
2014/04/02 0:00:00,333628,20,4071,20歳-24歳,福島県,東北,メンズ,パンツ,ハーフパンツ,LL,6,2
2016/02/26 0:00:00,839359,20,1444,20歳-24歳,愛知県,中部,レディース,シューズ,ムートンブーツ,ピンク,91845,4.03
2015/12/20 0:00:00,588339,24,1780,20歳-24歳,栃木県,関東,レディース,トップス,Ｔシャツ,◆L,11319,3.15
2012/07/16 0:00:00,110828,49,1600,45歳-49歳,新潟県,中部,レディース,スカート,ひざ丈スカート,ブラック,88,4
2014/06/13 0:00:00,511919,21,1691,20歳-24歳,神奈川県,関東,レディース,トップス,カットソー,M,134,3.42
2014/03/20 0:00:00,374751,24,1611,20歳-24歳,東京都,関東,レディース,ワンピース・ドレス,ワンピース,S,3640,3.57
2016/12/12 0:00:00,331654,27,2071,25歳-29歳,三重県,近畿,レディース,トップス,パーカ,ブラック,1193,3.8
2014/06/08 0:00:00,492998,21,1980,20歳-24歳,石川県,中部,レディース,トップス,ノースリーブ,M,56,5
2017/01/04 0:00:00,1140138,30,1511,30歳-34歳,広島県,中国,レディース,パンツ,ハーフパンツ,Sサイズ,19580,3.93
2016/03/05 0:00:00,946030,39,2230,35歳-39歳,広島県,中国,レディース,ワンピース・ドレス,サロペット,ブラック,1290,1.66
2016/10/30 0:00:00,1268789,24,158,20歳-24歳,和歌山県,近畿,レディース,アクセサリー,ネックレス,,9241,3.5
2015/07/01 0:00:00,500423,33,633,30歳-34歳,大阪府,近畿,レディース,シューズ,サンダル,【39】(24.0〜24.5cm),10434,4.44
2014/03/27 0:00:00,428838,22,2362,20歳-24歳,岐阜県,中部,不明,,,S〜M,979,3.64
